epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.16121883690357208,9.999999747378752e-05,2.532123565673828,0.16402970254421234,2.5823769569396973
1,0.15997229516506195,9.999999747378752e-05,2.5332133769989014,0.16596706211566925,2.5808355808258057
2,0.16066482663154602,9.999999747378752e-05,2.5317342281341553,0.16402970254421234,2.582305908203125
3,0.1604570597410202,9.999999747378752e-05,2.532144069671631,0.16402970254421234,2.581949234008789
4,0.16059556603431702,9.999999747378752e-05,2.532484292984009,0.16370680928230286,2.5827648639678955
5,0.15997229516506195,4.999999873689376e-05,2.53314208984375,0.16402970254421234,2.5820534229278564
6,0.16066482663154602,4.999999873689376e-05,2.5318827629089355,0.16370680928230286,2.5826077461242676
7,0.1603878140449524,4.999999873689376e-05,2.5323538780212402,0.16402970254421234,2.5818989276885986
8,0.16073407232761383,2.499999936844688e-05,2.5313827991485596,0.16402970254421234,2.5819010734558105
